id	word1	word2	language	headline
es_0146	mezclar	teléfono	es	"¡Oye! ¿Sabes que si mezclas el ""canto"" con tu teléfono...? Puedes tener una canción entera cada vez que hagas un llamado (y no te refiero al tono predeterminado). ¡Eso sí cambiará la experiencia del teléfono de verdad! Ahora puedes esperar cualquier melodía en lugar de sólo los sonidos tradicionales como “zumbido”. Como el himno nacional, The Beatles o incluso los temas de películas de James Bond cuando llames a alguien por casualidad - créeme, harás más amigos así :D Por cierto, esto se llama música dinámica personalizada y es genial porque te permite llevar algo tuyo donde"
es_0147	martillar	auto	es	"Un día, un hombre se compra su primer auto, lo estaciona frente a su casa y grita: ""¡Oye, vecino! ¡Ven y ve si mi coche necesita que te martille la cabeza para que me dejes aparcar!"" El vecino responde: ""¿No puedes usar las señales?"". ""¡Qué va!"", replica el hombre, ""si me estoy muriendo de ganas de martillarte tu cabeza para dejarme entrar!"" Y sin más, sale del coche y le empieza a martillar en la puerta hasta que el vecino abre. Él entra en el garaje del vecino y este exclama: ""Pero ¡¿qué h"
es_0148	perforar	botella	es	"¡Vamos a perforar una botella con un elefante en miniatura pero primero...!

1. **Preparación**: Primero que nada, necesitas comprar una botellita vacía (no te olvides que esta acción es virtual) y también conseguir un elefantito diminuto de juguete.

2. **El Juego del Elefantito**: Toma la botella y coloca el elefanterín justo encima de ella como si quisiera pasar por ahí. Ahora, intenta girarlo lentamente, diciendo ""Perro Perro"" cada vez que lo haces gira un poco más hasta que finalmente se cae al suelo dejando una pequeña marca o"
es_0149	cortar	toalla	es	"¡Oh, no te lo pierdas! La señora Jones es tan buena en el arte del ""corte"" con su toalla que podría cortar una tira en cualquier persona... ¡pero solo cuando están despiertos!

Una vez estaba haciendo la cama, tratando de alisar la toalla de baño sobre las sábanas como si fuera un manto invisible. Su esposo entró y preguntó: ""¿Estás jugando al Monopoly?"" Y ella le respondió: ""No, estoy sólo probando cuántos tramos puedo atravesar con mi toalla.""

En casa de los Johnson, decidieron tener un día de juegos familiares. El padre intentaba explic"
es_0150	martillar	zapatos	es	"¿Qué hace una rata cuando está borracha?

Martilla zapatos... ¡perdona! Zapatea martillos."
es_0151	martillar	huevo	es	"¿Qué hace una abeja que no puede martillar en un huevo?

¡Que le da cien golpes de cola! ¡Un miliderecho cada vez!"
es_0152	martillar	teléfono	es	"Chico: ¡Qué onda papá? Estoy en la oficina.
Papá: ¡Ahí me tienes hijo mío! ¿Cómo estás?
Hijo: Bien, bien... pero hoy se rompió mi teléfono móvil.
Papa: Ay, qué suerte, bueno que te quede el viejo...
Hijo : ¿El Viejo? Jajaja. Bueno mamá quería hacer una llamada.
Papo: Que haga lo mismo tu padre jajaja!
Hijo - (Después de unos segundos) : Papito ¿me puedes decir como se hace para martillear un teléfono?"
es_0153	lavar	pepino	es	"Un hombre va al supermercado para comprar pepinos y se lleva 10 kilos. Al llegar a casa, dice: ""¡Mis niños, estoy tan cansado de lavar estos malditos pepinos que me voy a meter en la bañera!"" Y cierra la puerta del baño. Pasan dos horas... La señora grita: ¡¿Dónde está mi marido?! Los hijos entran y ven el agua hirviendo, y al pobre señor sentado dentro como si nada le pasara. Un hijo pregunta: ¿Qué estás haciendo ahí? El padre responde: ""Lavando los pepinos"". El niño exclama sorprendido: -P"
es_0154	sacudir	mesa	es	"Un cliente se queja: ""¡Es imposible mantener la comida en mi plato!"" El dueño de bar le responde:
- Bueno... ¿qué haces al sacudir tu mesa? - pregunta el hombre confundido.
El tipo contestó entonces - ¡Nada más que eso!
Finalmente le dice - Bien veamos si puedes dejarla quietecita cuando vengas otra vez...
Al rato vuelve el caballito con su plato vacío; luego lo mira sin decir nada ni moverse;
- Y bueno… ¿Cómo te fue?
Esta vez él solo mueve la cabeza negativamente diciendo : 
""Voy cada día peor..."" Y deja otro pl"
es_0155	lavar	sandía	es	"Dos sandías se cruzan en la calle.

- ¡Qué guapa eres!

La otra: - Gracias... ¿y tú?

- No sé lo que te voy a lavar hoy por ti. Soy muy exigente. Y no me refiero al precio ni el sabor de tu piel… Sabes cómo son las mujeres cuando quieren algo? Pues yo quiero saber si puedo hacerte más dinero este año...

La otra quedó pasmada mirándola unos segundos:

-Ya veo... Pero déjame preguntarte esto antes de aceptarlo: Si pudieras hacerme trabajar sin tener que entrar agua alguna vez al frigorífico durante todo mi tiempo útil aquí abajo; podré viv"
es_0156	rociar	libro	es	Una vez un libro intentó rociarse en el jardín del vecino para despertarlo de su siesta. Sin embargo, la intención quedo frustrada al caerse por accidente sobre el estanque llenándolo completamente… Y lo único que pudo leer después fue: “¡Nadie quiere beber agua!”
es_0157	lavar	microondas	es	¡Hey! ¿Sabes por qué las personas que usan microondas para lavar ropa nunca pueden encontrar su ropa limpia? Porque en realidad están usando una lavadora! ¡Qué trampa! 😂😄
es_0158	abrir	refrigerador	es	"Un día entré al refrigerador de mi casa para buscar unas cervezas... ¡y no salí más! Mi esposa pensó que estaba mal, pero yo le dije: ""No te preocupes cariño, se abrirá solo"". Y efectivamente lo hizo dos días después; el problema era que ya no me quería volver a ver otra vez."
es_0159	mover	microondas	es	"¡Claro que sí! Aquí tienes:

¿Qué hace la gente cuando necesita moverse pero no puede levantarse?

Usan el microondas... ¡y se comen un pastel de queso para aguantar hasta la próxima pausa!"
es_0160	medir	zapatos	es	"¡Imagina esto!

Un día, un hombre va al zapatero más extraño del mundo porque necesita medir sus pies para comprar unos nuevos zapatos. El zapaterillo le dice: ""Primero necesito que suban esos pantalones hasta la cintura"". La cara del tipo cambia de color.

""¿Por qué? - pregunta con tono nervioso.""

El zapateril se ríe amablemente y responde: ""No hay problema, amigo... solo quería asegurarme de que mis medidas sean precisas."" 

Y el pobre tío, después de ver su reflejo en el espejito, exclama:

- ¡Dios mío! ¿Med"
es_0161	cortar	auto	es	"¿Por qué los conductores de autos no usan sierra eléctrica?

Porque con una sierra no puedes hacer más que cortar, pero con un auto tienes muchas posibilidades: puedes parar, acelerar, frenar... ¡y ni hablar de la marcha atrás!"
es_0162	lavar	ventana	es	"¿Sabes por qué no puedes lavar la ropa en una ventana? 

Porque si lo haces te quedarás calentito delante de tu ropa empapada... ¡¡perdón!! ¡¡Calienta tus calcetines!!"
es_0163	lavar	tomate	es	"¡Vamos con una historia divertida!

Un día un niño llamado Tomatito estaba en el baño lavando su juguete favorito: un tomate.

El agua corriendo por los surcos del cálido tomate resultaba algo excesiva - ¡el pobre había sido tan maduro que prácticamente se derramó todo! Pero no era ésta la razón de toda esta diversión...

Tomato tenía muchos amigos... todos ellos frutas. Su mejor amiga se llama Naranjita y cada vez que iba al baño juntos quedaban muy mochis (mochi son dos naranjas pegadas).

Una tarde mientras corría agua sobre Tomato vio cómo apare"
es_0164	lanzar	flor	es	"Claro, aquí tienes uno:

¿Qué hace una flor en el gimnasio?

¡Lanza flores al aire como si fuera una experta en lanzamiento de discos olímpico! ¡Y cuando caen, se las da a la gente para que le den una palmadita en la espalda!"
es_0165	lavar	roca	es	"- ¿Por qué los hombres no pueden lavar la ropa rocas como las mujeres?

- Porque son todos tíos... No tienen tiempo ni paciencia para ponerse a ""lavarse"" una hora cada dos días. Si tuvieran que limpiar algo tan grande todo lo demás se olvidaría por ellos. Y menos ahora con tantas fábricas en casa de lava-ropa gigantes para evitar tener que llevarlas al carrete.... ¡¡Esa es otra historia!!"
es_0166	pelar	maíz	es	"¡Hey! ¿Sabes por qué nunca deberías usar una cuchara para pelar maíz?

Porque siempre te quedan los dientes en él! 😄"
es_0167	pesar	libro	es	¡Ey! ¿Sabes por qué los libros pesan más que las personas? Porque la gente se va en busca del éxito mientras los libros quedan atrás cargando todos esos problemas... bueno, no exactamente eso, pero te entiendes. Los libros llevan tanto peso porque tienen tantas páginas para llenarse de información y sabiduría. ¡Pero cuidado!, si estás pensando que vas a cargarlos todo tú solo, pues mejor regala algunos: nunca es tarde para empezar una biblioteca personal gratis.
es_0168	rociar	microondas	es	"Aquí tienes un chisme ligerito con tu toque de exagerado:

¿Qué hace la gente más idiota en el microondas?

Pues rociar toda la comida con agua antes de calentarla. ¿Y sabes por qué? Porque es lo único que se les ocurre para ver si está fría... ¡y siempre aciertan!"
es_0169	rodar	zanahoria	es	"¡Qué tal si te cuento uno sobre rodar zanahorias?

¿Sabes por qué las zanahanias no pueden tener novio? Porque... ¡siempre se les queda dando vueltas alrededor del pobre tonto que intenta estar serio cerca suyo cuando están en la cama jajaja! 😂😂😄"
es_0170	cortar	teclado	es	"¡Hola amigo! ¿Sabes por qué no puedo usar mi teclado para cortar algo?

Porque cuando trato de hacerlo me sale: ""Lo siento, pero eso es solo para texto."" 😂😂😂"
es_0171	pesar	huevo	es	"Pregunta: ¿Por qué en una cesta del supermercado hay más huevos que pesas?

Respuesta: Porque la perra no dejó entrar al pollo."
es_0172	lavar	refrigerador	es	"¡Imagina esto!

Un día un hombre va al supermercado con su mejor amigo (que es un refrigerador).

El tipo se vuelve hacia el frigorífico: ""¿Qué tal estás?""

El Refrigerador responde desde adentro del refrigerio: “Bien gracias, mi dueño me ha estado lavando más seguido en los últimos días.”

""Creo que eso no debería ser bueno para ti"", comenta él.

""No lo sé... pero creo que le gusta limpiarme mucho.""

Entonces la señora entra por detrás:

""Te estaba escuchando conversar sobre cómo te estoy limpiando demasiados estos días..."" dice sonriendo mientras limpia todo con una toalla h"
es_0173	desenchufar	licuadora	es	"¿Qué le dice una licuadora al enchufe cuando se acerca la hora del desenchufado?

¡No te vayas tan rápido, me quedan los plátanos para licuar!"
es_0174	pesar	banana	es	"Aquí tienes uno:

¿Qué pesa más: 10 bananas o el amor de tu vida?

Si es la amada banana (o el amor), ¡entonces esa pregunta no tiene sentido!

(Explicación rápida: Si bien las dos opciones pesan exactamente lo mismo... La segunda opción puede hacer que tus pensamientos se vuelvan muy pesados...)"
es_0175	lavar	puerta	es	"Claro que sí, aquí tienes un chiste creativo combinando ""lavar"" y ""puerta"":

¿Por qué la puerta no quiere lavarse?

— ¡Porque si lo hace... ya no será puerta!

Espero que te haya hecho reírin! Si quieres más, déjame saber."
es_0176	medir	flor	es	"Claro que sí, aquí tienes:

""Medirás la flor cuando la lluvia cae en su cara; porque no es tan fácil como medirla con un metro estándar.""

Esta frase combina ""medir"", generalmente referido al acto de evaluar o determinar el tamaño, longitud, peso u otro atributo tangible de algo usando una herramienta específica (como un estéreo, balance...), y “la flor”, cosa inmaterial e invisible.

Espero te haga gracia este juego de palabras mezclando realidades aparentemente opuestas de forma divertida. ¿Necesitas más? ¡Sólo pregúntame lo que necesites!"
es_0177	pesar	botella	es	¿Qué le dice una botella vacía a otra botella que también está vacía? ¡No me pesa nada en la conciencia!
es_0178	cortar	teléfono	es	"¡Ah, el teléfono! Ese dispositivo tan útil que tanto se necesita... hasta que te encuentras con un problema inesperado:

- ¿Por qué los teléfonos móviles siempre son tan cortantes? Porque al final del día, alguien tiene que ser el cortante.

- ¿Cómo corta una persona en la fila del banco por teléfono? Diciendo: ""Corto a la siguiente.""

- ¿Qué hace una persona que no quiere hablar por teléfono con su ex pareja? Corta la línea.

- Un hombre llamó al médico porque tenía dolor de estómago. El doctor dijo: ""Puedes continuar hablando o puedes cortar."" - ""No voy a cortarlo,"" respond"
es_0179	lavar	manzana	es	"¡Chistecillo rápido!

¿Qué le dice una manzana al cajero automático?

- Toma y no me olvides lavar... la próxima vez :)"
es_0180	cortar	calabaza	es	"Claro que sí, ¡vamos con la combinación más rara del mundo!

¿Sabías qué? El otro día me encontré con una calabaza en el parque... ¡la pobre estaba cortada en dos partes iguales por un tonto conejo, eso sí que es extraño!

Y no te cuento lo que le dijeron al dueño: ""¡No sé cómo ha llegado mi calabazón a tu jardín! ¿Acaso fue el viento quien se encargó de ello?""

Soy todo ojos (y orejas), así que si alguna vez te encuentras con una tal Calabazita despiadadamente dividida por algún animal loco"
es_0181	lavar	toalla	es	"Un hombre entra en el gimnasio muy temprano para lavar su toalla de la noche anterior.
El dueño del gimnásio le dice: ""¿No te has dado cuenta? Ya estuve aquí antes que tú"". El tipo responde:
""¡Sí pero no tenía tiempo de lavarme las manos!"""
es_0182	martillar	teclado	es	"Dos programadores se encuentran en la cima de una montaña muy alta... Uno le pregunta al otro: ""¿Qué es el desarrollo del software sin teclas?"" El segundo responde sin vacilar:

- ¡Es martillar desde arriba!

El primero asiente seriamente mientras el sol brilla sobre ellos y piensa que esa respuesta definitivamente merece un nuevo post de Hacker News."
es_0183	rociar	mesa	es	"Hombre: ¿Por qué roció agua en la mesa?
Hijo de dos años: ¡Para ver cuánto se mojaba!
Mamá: No entiendo cómo has aprendido eso.
Hijo: Porque cuando mamá hace el café siempre rocia leche sobre la mesa... ¡y me enseña que no lo beba si está caliente!"
es_0184	cortar	roca	es	"Claro, aquí tienes uno:

¿Qué hace una roca en el supermercado?

La verdad es que no lo veo, pero si la coge una persona de 200 kilos para cortarla con su enorme sierra portátil... ¡bueno, ya sabes cómo acabará esto! ¡Y el dueño del supermercato tendrá que pagar todos los daños!"
es_0185	cortar	libro	es	"¿Sabes por qué los libros son tan malos cortando árboles?

Porque si lo hacen demasiado seguido, terminan despidiéndose del papel."
es_0186	sacudir	cabello	es	Por qué la gente no sacude su cabello cuando duerme? Porque ¡¡¡hay demasiados pelos en la cama!!!
es_0187	sacudir	limón	es	"Un día un hombre va al médico porque tiene fiebre alta; le dice: ""Doctor, estoy muy caliente."" El doctor sacude el frasco del medicamento diciendo: - Tome esto. Y luego piensa en voz alta mientras se limpia las manos con un pañuelo húmedo con limón: - Debe ser la fiebre amarilla..."
es_0188	medir	zanahorias	es	"Un científico se levanta cada mañana para ir al laboratorio de su casa y medir sus zanahorias... Para hacerlo, toma la última foto del universo visible y mide las sombras proyectadas por los planetas rojos en relación con el radio de estas mismos.
El día que llega a 10 milímetros exactamente es cuando terminará la humanidad… ¡¡pero no te preocupes!! Ya hay más de doscientos millones de años hasta entonces!!!"
es_0189	martillar	botella	es	"¿Qué hace una botella cuando no puede martillar un madero?

¡Se tuerce!"
es_0190	lavar	licuadora	es	"Hombre: ¿Sabes por qué no uso licuadoras para lavar la ropa?

Mujer: No lo sé...

Hombre (con expresión de suficiencia): ¡Porque se ponen en modo ""pulpa"" cuando las llenas de pañales sucios!

(El hombre sonríe burlonamente esperando que su humor sea apreciado.)

Mujeres del grupo: *silencio*... Ahora entiendo.

Hombre asombrado: ¡¿Qué?! ¡Esto es terriblemente malo!. Están escuchándome jajaja."
es_0191	cerrar	refrigerador	es	"¿Por qué la abuela no usa nevera?

-Porque si pone algo para cerrarla... ¡ya nunca lo va a comer!"
es_0192	lavar	horno	es	"Un día le pregunté al dueño de la lavandería qué era lo más difícil en su trabajo.
- Bueno -respondió él-, no es fácil que te den la ropa limpia cuando ya tienes hambre."
es_0193	martillar	coco	es	"Una vez un tipo llamado ""Martillo Coco"" se levantó temprano con la intención de cambiar el mundo... o al menos su vecindario local.

Primero martilleaba contra sus troncos imaginarios en el jardín mientras canturreaba una canción que solo él entendía:

""Marte-marte-ta-co-co...""

Su esposa decidió interrumpir este ritual matutino: ""-Cariño - ¡No necesitas romper tu propio coche cada mañana!""

Entonces le llegó otra idea brillante:

""-Eh, ¿sabes? Si yo hago esto todo el día, puedo construir cosas geniales.""

Parecía tan motivador hasta que"
es_0194	medir	laptop	es	"¡Oye amigo! Acabo de comprar una nueva laptop... ¡Y te voy a medirla en la cama para ver si cabe!
- ¿Qué haces?
- ¡Es que está tan grande que no sé cómo va a caber en mi bolsillo cuando salga del trabajo!"
es_0195	sacudir	tomate	es	"Claro, aquí va una combinación divertida:

¿Qué le dice un tomate que está por el supermercado sacudiéndose con fuerza? ¡No me saques la sal!"
es_0196	lavar	silla	es	"Claro que sí:

¿Por qué no puedes lavar la silla de tu jefe? 

¡Pues porque si te descuidas... ¡puede ser muy ofensivo para él! 😂😉"
es_0197	martillar	sandía	es	"Un hombre va al médico porque dice que tiene dolor de cabeza constante.

- ¿Cuál es su problema? - le pregunta el doctor.
- Tengo dolor en la cabeza todo el tiempo... ¡y no paro de martillar!
- ¿Martillar?
- Sí, siempre estoy martillando algo: muebles, pintura...
- Entiendo, debe ser mucho estrés.
- Es cierto —dice el paciente— pero también me ha dado por comer mucha sandía este verano...

El doctor se queda pensativo unos instantes:

- Bien, pues vamos a hacerle unas pruebas para descartarlo todo antes de darle un diagnóstico definitivo… En primer lugar, le h"
es_0198	rociar	huevos	es	"Hombre: ¿Qué es lo que ocurre cuando rocías agua en la cara del pollo?
Mujer: ¡¡Ponedle más sal!! 😂😂😂"
es_0199	sacudir	flor	es	"¡Oye Flor! ¿Qué tal va ese sacudido que te di la semana pasada?

- ¡Pues muy bien gracias! Me ha dejado en flor... literalmente!"
es_0200	mover	árbol	es	"¿Qué le dice una rama al otro árbol si está pensando en moverse?

¡Tira del tronco que no hay más remedio...!"
